invoice_date,invoice_reference,invoice_category,invoice_payment_method,invoice_amount,username
25/11/2023,INV/2023/00935,saude,VISA,639.28,goncalo
25/11/2023,INV/2023/01056,viagens,PAYPAL,5611.77,rita
25/11/2023,INV/2023/01417,cars,PT50987654321,242549.51,miguel
25/11/2024,INV/2024/02641,alimentacao,PT50123456789,201.69,joao
25/11/2024,INV/2024/03041,tecnologia,PAYPAL,5455.85,pedro
25/11/2024,INV/2024/01931,casa,PT50123456789,1199.33,joao
25/11/2024,INV/2024/04541,educacao,VISA,643.78,ana
25/11/2025,INV/2025/01275,saude,VISA,513.56,ana
25/11/2025,INV/2025/02972,viagens,PT50444555666,7884.11,joao
25/11/2026,INV/2026/02255,tecnologia,MBWAY,2094.38,ana
25/11/2026,INV/2026/04929,saude,MASTERCARD,240.63,maria
25/12/2023,INV/2023/03997,alimentacao,PT50123456789,89.58,sofia
25/12/2023,INV/2023/01093,lazer,PAYPAL,545.88,pedro
25/12/2024,INV/2024/00274,viagens,PT50123456789,1084.9,miguel
25/12/2024,INV/2024/01239,cars,VISA,89557.42,ana
25/12/2024,INV/2024/00149,cars,PT50987654321,340314.79,joao
25/12/2024,INV/2024/01033,saude,4553363636,1736.3,maria
25/12/2025,INV/2025/02815,tecnologia,PT50123456789,966.17,rita
25/12/2025,INV/2025/03231,educacao,VISA,259.56,goncalo
25/12/2025,INV/2025/01379,saude,4553363636,1505.99,goncalo
25/12/2025,INV/2025/04256,viagens,PT50987654321,1515.84,ana
25/12/2025,INV/2025/02170,cars,PT50987654321,143178.96,goncalo
25/12/2025,INV/2025/04302,tecnologia,MBWAY,5591.84,miguel
25/12/2026,INV/2026/04835,saude,MBWAY,161.9,pedro
25/12/2026,INV/2026/00086,viagens,PAYPAL,7497.35,maria
26/01/2023,INV/2023/02049,lazer,PT50444555666,694.77,goncalo
26/01/2024,INV/2024/00756,lazer,PT50987654321,251.68,goncalo
26/01/2024,INV/2024/01066,tecnologia,PT50123456789,2552.01,ana
26/01/2025,INV/2025/01472,cars,4553363636,482476.83,goncalo
26/01/2025,INV/2025/04254,saude,PT50123456789,1389.69,sofia
26/01/2025,INV/2025/01746,viagens,4553363636,2889.13,joao
26/01/2025,INV/2025/01691,cars,VISA,462063.71,goncalo
26/01/2025,INV/2025/00226,lazer,4553363636,124.83,maria
26/01/2026,INV/2026/04022,tecnologia,MASTERCARD,5021.23,goncalo
26/01/2026,INV/2026/04449,cars,PAYPAL,398796.66,miguel
26/01/2026,INV/2026/02864,viagens,4553363636,5802.58,ana
26/01/2026,INV/2026/01874,viagens,VISA,7678.95,goncalo
26/01/2026,INV/2026/03794,tecnologia,PT50444555666,1576.78,maria
26/02/2023,INV/2023/02508,viagens,PT50123456789,7519.56,joao
26/02/2023,INV/2023/03771,saude,PAYPAL,1136.44,sofia
26/02/2023,INV/2023/01533,saude,PT50444555666,1147.08,goncalo
26/02/2023,INV/2023/03796,lazer,VISA,524.31,rita
26/02/2023,INV/2023/04535,educacao,PT50987654321,1944.42,ana
26/02/2023,INV/2023/04016,saude,PAYPAL,1191.9,miguel
26/02/2023,INV/2023/03199,viagens,PT50987654321,4929.08,ana
26/02/2024,INV/2024/02876,educacao,PT50987654321,1916.7,miguel
26/02/2024,INV/2024/00800,saude,PAYPAL,1681.72,rita
26/02/2024,INV/2024/04044,casa,PT50123456789,2949.05,maria
26/02/2024,INV/2024/04986,educacao,PAYPAL,2294.14,joao
26/02/2025,INV/2025/01164,educacao,PT50123456789,786.0,maria
26/02/2025,INV/2025/04298,viagens,PT50123456789,1988.88,rita
26/02/2025,INV/2025/03484,casa,MBWAY,592.29,rita
26/02/2025,INV/2025/02946,cars,PT50987654321,142977.8,sofia
26/02/2026,INV/2026/00152,casa,MBWAY,420.01,sofia
26/02/2026,INV/2026/03220,tecnologia,4553363636,3426.68,sofia
26/03/2023,INV/2023/01862,alimentacao,PT50444555666,35.79,ana
26/03/2023,INV/2023/03040,viagens,MBWAY,25321.11,goncalo
26/03/2024,INV/2024/00742,viagens,PT50987654321,2715.49,maria
26/03/2024,INV/2024/02005,casa,MASTERCARD,4843.93,ana
26/03/2025,INV/2025/02907,saude,MASTERCARD,1063.31,miguel
26/03/2026,INV/2026/03951,viagens,PAYPAL,5000.41,miguel
26/03/2026,INV/2026/01963,alimentacao,PT50444555666,104.27,goncalo
26/03/2026,INV/2026/00140,casa,PT50444555666,5613.11,pedro
26/03/2026,INV/2026/02666,cars,MBWAY,59371.22,ana
26/04/2023,INV/2023/04886,tecnologia,4553363636,818.66,joao
26/04/2023,INV/2023/02471,lazer,MBWAY,567.56,sofia
26/04/2023,INV/2023/02164,saude,4553363636,832.97,goncalo
26/04/2024,INV/2024/02119,saude,VISA,1721.98,pedro
26/04/2024,INV/2024/02369,viagens,PT50987654321,5148.28,joao
26/04/2024,INV/2024/04697,saude,PAYPAL,1364.14,miguel
26/04/2024,INV/2024/03546,cars,PAYPAL,165742.11,pedro
26/04/2024,INV/2024/03367,lazer,PT50444555666,610.75,rita
26/04/2025,INV/2025/01535,saude,MASTERCARD,96.32,rita
26/04/2025,INV/2025/04400,alimentacao,MBWAY,298.88,ana
26/04/2026,INV/2026/03371,lazer,MASTERCARD,812.81,miguel
26/04/2026,INV/2026/00755,alimentacao,VISA,130.65,miguel
26/04/2026,INV/2026/01082,saude,MASTERCARD,754.67,sofia
26/04/2026,INV/2026/01108,tecnologia,VISA,2294.27,ana
26/04/2026,INV/2026/02149,cars,MBWAY,190600.32,miguel
26/05/2023,INV/2023/00079,viagens,VISA,6381.06,ana
26/05/2023,INV/2023/01420,alimentacao,PT50987654321,89.07,sofia
26/05/2023,INV/2023/00882,saude,MBWAY,262.08,rita
26/05/2023,INV/2023/00118,casa,VISA,982.68,miguel
26/05/2023,INV/2023/02297,tecnologia,PT50987654321,2513.74,joao
26/05/2023,INV/2023/02538,casa,4553363636,8153.03,ana
26/05/2024,INV/2024/03866,saude,PT50987654321,279.81,rita
26/05/2024,INV/2024/00169,saude,PT50987654321,121.2,pedro
26/05/2024,INV/2024/01375,viagens,MBWAY,3938.63,rita
26/05/2024,INV/2024/01679,cars,PT50444555666,477924.71,joao
26/05/2025,INV/2025/00144,viagens,PT50123456789,3348.36,joao
26/05/2026,INV/2026/01719,saude,PAYPAL,493.43,rita
26/05/2026,INV/2026/03514,alimentacao,VISA,149.4,joao
26/05/2026,INV/2026/02892,tecnologia,MBWAY,5885.39,ana
26/06/2023,INV/2023/02679,lazer,PAYPAL,915.11,ana
26/06/2023,INV/2023/00437,saude,PT50123456789,1897.01,sofia
26/06/2023,INV/2023/04791,tecnologia,VISA,4988.91,rita
26/06/2023,INV/2023/01504,casa,PAYPAL,4581.96,pedro
26/06/2023,INV/2023/02040,alimentacao,VISA,86.11,miguel
26/06/2024,INV/2024/04950,lazer,MBWAY,335.9,goncalo
26/06/2024,INV/2024/03540,educacao,PT50987654321,878.62,ana
26/06/2024,INV/2024/03344,saude,PT50123456789,158.73,miguel
26/06/2024,INV/2024/01288,cars,PAYPAL,117712.0,pedro
26/06/2024,INV/2024/03408,alimentacao,4553363636,103.93,pedro
26/06/2024,INV/2024/01528,cars,PT50987654321,383578.07,joao
26/06/2025,INV/2025/03741,saude,4553363636,32255.19,ana
26/06/2025,INV/2025/03836,casa,PAYPAL,2022.62,pedro
26/06/2025,INV/2025/00811,alimentacao,VISA,168.68,ana
26/06/2025,INV/2025/02078,cars,PT50987654321,214036.08,maria
26/06/2025,INV/2025/01295,alimentacao,PT50123456789,163.67,joao
26/06/2025,INV/2025/01226,saude,MBWAY,1156.86,sofia
26/06/2025,INV/2025/04381,educacao,4553363636,2112.81,joao
26/06/2026,INV/2026/00107,educacao,PT50987654321,337.11,rita
26/07/2023,INV/2023/02913,educacao,PT50444555666,1618.99,sofia
26/07/2023,INV/2023/01495,lazer,PAYPAL,201.21,sofia
26/07/2023,INV/2023/00506,educacao,VISA,1365.97,miguel
26/07/2024,INV/2024/04225,saude,MASTERCARD,1847.87,ana
26/07/2025,INV/2025/04516,cars,MASTERCARD,93863.89,miguel
26/07/2025,INV/2025/04811,casa,PT50444555666,8664.79,pedro
26/07/2026,INV/2026/01189,cars,PT50123456789,304446.46,maria
26/07/2026,INV/2026/03470,casa,4553363636,9040.3,miguel
26/07/2026,INV/2026/01550,tecnologia,PT50444555666,4154.52,miguel
26/07/2026,INV/2026/01712,tecnologia,PT50987654321,2871.55,ana
26/07/2026,INV/2026/03631,saude,PT50123456789,1933.64,ana
26/07/2026,INV/2026/00142,lazer,MBWAY,28.97,miguel
26/07/2026,INV/2026/00701,saude,PT50123456789,609.15,pedro
26/08/2023,INV/2023/00403,viagens,MBWAY,4874.68,sofia
26/08/2023,INV/2023/03860,alimentacao,VISA,76.58,ana
26/08/2024,INV/2024/01706,lazer,4553363636,305.58,miguel
26/08/2024,INV/2024/04312,cars,MBWAY,159137.76,maria
26/08/2024,INV/2024/04769,saude,MASTERCARD,178.18,sofia
26/08/2024,INV/2024/03940,alimentacao,MBWAY,114.37,rita
26/08/2024,INV/2024/01570,tecnologia,MBWAY,196.49,goncalo
26/08/2024,INV/2024/01024,educacao,PT50987654321,1584.84,joao
26/08/2025,INV/2025/00895,educacao,MASTERCARD,2103.2,sofia
26/08/2025,INV/2025/02692,educacao,VISA,731.94,joao
26/08/2026,INV/2026/03130,casa,PT50987654321,6536.11,pedro
26/08/2026,INV/2026/02009,lazer,MBWAY,625.34,joao
26/08/2026,INV/2026/04823,saude,PT50987654321,681.18,miguel
26/09/2023,INV/2023/02066,casa,4553363636,9351.56,ana
26/09/2024,INV/2024/03616,tecnologia,MASTERCARD,345.04,miguel
26/09/2024,INV/2024/03859,lazer,PT50987654321,94.03,maria
26/09/2024,INV/2024/04777,educacao,PT50987654321,1319.56,rita
26/09/2025,INV/2025/00622,alimentacao,PT50444555666,297.5,maria
26/09/2025,INV/2025/00995,casa,MASTERCARD,4215.97,pedro
26/09/2025,INV/2025/01346,lazer,MASTERCARD,198.36,maria
26/09/2026,INV/2026/03604,casa,PT50444555666,1299.06,sofia
26/09/2026,INV/2026/04080,saude,VISA,801.33,joao
26/09/2026,INV/2026/00864,lazer,PT50123456789,842.62,joao
26/09/2026,INV/2026/00043,viagens,4553363636,3268.85,pedro
26/09/2026,INV/2026/00649,cars,PT50987654321,125707.12,sofia
26/09/2026,INV/2026/02133,cars,PAYPAL,64479.25,ana
26/10/2023,INV/2023/00360,tecnologia,4553363636,4272.01,joao
26/10/2023,INV/2023/00827,educacao,PT50987654321,1968.69,sofia
26/10/2023,INV/2023/00760,viagens,PT50444555666,1432.32,goncalo
26/10/2024,INV/2024/02717,saude,MASTERCARD,298.01,joao
26/10/2024,INV/2024/04872,alimentacao,PAYPAL,136.34,joao
26/10/2025,INV/2025/03712,lazer,PAYPAL,223.2,maria
26/10/2025,INV/2025/01282,tecnologia,PAYPAL,4718.97,pedro
26/10/2025,INV/2025/04629,casa,4553363636,8749.71,goncalo
26/10/2025,INV/2025/04858,casa,PT50444555666,1553.11,rita
26/10/2026,INV/2026/02209,viagens,MASTERCARD,3809.39,rita
26/10/2026,INV/2026/02372,casa,MBWAY,141308.82,sofia
26/10/2026,INV/2026/04487,alimentacao,VISA,129.82,miguel
26/10/2026,INV/2026/04536,saude,PT50123456789,622.23,pedro
26/11/2023,INV/2023/03928,saude,4553363636,1307.11,maria
26/11/2023,INV/2023/02455,tecnologia,MASTERCARD,2141.94,ana
26/11/2023,INV/2023/00202,saude,PT50444555666,474.97,sofia
26/11/2024,INV/2024/02016,educacao,PT50987654321,2410.52,miguel
26/11/2024,INV/2024/00186,cars,VISA,275047.01,ana
26/11/2024,INV/2024/00479,saude,MBWAY,437.29,joao
26/11/2024,INV/2024/04282,lazer,PT50444555666,625.55,pedro
26/11/2024,INV/2024/00942,lazer,MBWAY,563.51,pedro
26/11/2024,INV/2024/04467,casa,PT50444555666,4748.47,miguel
26/11/2024,INV/2024/02431,cars,VISA,482759.5,goncalo
26/11/2024,INV/2024/00652,lazer,4553363636,387.68,maria
26/11/2025,INV/2025/01129,casa,PT50123456789,6235.32,rita
26/11/2025,INV/2025/02670,tecnologia,PT50987654321,938.74,maria
26/11/2026,INV/2026/00163,casa,VISA,4461.13,maria
26/11/2026,INV/2026/02177,educacao,MBWAY,745.43,rita
26/11/2026,INV/2026/04097,tecnologia,MASTERCARD,3141.35,rita
26/11/2026,INV/2026/04519,educacao,PT50123456789,1801.16,pedro
26/11/2026,INV/2026/00977,tecnologia,VISA,5126.23,ana
26/11/2026,INV/2026/00044,saude,VISA,1725.24,rita
26/12/2023,INV/2023/01181,cars,PT50987654321,475076.48,pedro
26/12/2023,INV/2023/04625,viagens,PT50987654321,3830.97,joao
26/12/2023,INV/2023/01803,tecnologia,MBWAY,1281.03,goncalo
26/12/2023,INV/2023/00421,lazer,MASTERCARD,794.78,maria
26/12/2024,INV/2024/01918,lazer,MASTERCARD,455.33,sofia
26/12/2024,INV/2024/04821,saude,4553363636,12820.35,goncalo
26/12/2024,INV/2024/01440,cars,PT50444555666,213612.92,rita
26/12/2025,INV/2025/00025,casa,MASTERCARD,6607.75,ana
26/12/2025,INV/2025/03827,tecnologia,PAYPAL,569.97,rita
26/12/2025,INV/2025/03956,educacao,4553363636,1119.15,miguel
26/12/2025,INV/2025/00765,lazer,PT50123456789,475.82,sofia
26/12/2026,INV/2026/01269,saude,MASTERCARD,1626.55,rita
26/12/2026,INV/2026/01133,educacao,PT50987654321,418.54,rita
26/12/2026,INV/2026/03739,cars,PT50123456789,359520.8,joao
26/12/2026,INV/2026/03603,lazer,MBWAY,389.99,goncalo
27/01/2023,INV/2023/00277,casa,PT50444555666,9607.36,goncalo
27/01/2023,INV/2023/01765,alimentacao,4553363636,67.93,joao
27/01/2023,INV/2023/01849,lazer,PT50444555666,645.77,sofia
27/01/2023,INV/2023/03844,tecnologia,VISA,2016.65,goncalo
27/01/2023,INV/2023/02840,casa,4553363636,9454.19,sofia
27/01/2024,INV/2024/03723,casa,PT50987654321,3536.58,sofia
27/01/2024,INV/2024/03482,lazer,PT50987654321,147.66,pedro
27/01/2024,INV/2024/01489,casa,MASTERCARD,4274.97,sofia
27/01/2024,INV/2024/02399,saude,MBWAY,1771.55,goncalo
27/01/2024,INV/2024/00499,saude,4553363636,1231.78,joao
27/01/2025,INV/2025/03098,lazer,MASTERCARD,557.88,miguel
27/01/2025,INV/2025/04339,casa,MBWAY,859.22,maria
27/01/2025,INV/2025/04425,cars,PT50444555666,308734.6,goncalo
27/01/2026,INV/2026/01047,viagens,MASTERCARD,1964.19,goncalo
27/01/2026,INV/2026/02722,lazer,VISA,760.05,pedro
27/01/2026,INV/2026/01478,cars,PT50123456789,347335.87,maria
27/01/2026,INV/2026/03399,viagens,MASTERCARD,1845.04,joao
27/01/2026,INV/2026/04841,educacao,MBWAY,1781.6,joao
27/01/2026,INV/2026/03171,saude,PT50444555666,244.61,miguel
27/01/2026,INV/2026/00023,viagens,PAYPAL,6545.11,miguel
27/01/2026,INV/2026/03033,alimentacao,VISA,8196.41,maria
27/02/2023,INV/2023/01815,tecnologia,PT50444555666,2138.18,goncalo
27/02/2024,INV/2024/00146,viagens,PT50444555666,3644.96,sofia
27/02/2024,INV/2024/00924,viagens,MBWAY,2538.87,miguel
27/02/2025,INV/2025/04073,tecnologia,PT50987654321,5644.97,ana
27/02/2025,INV/2025/03196,alimentacao,PT50444555666,284.09,maria
27/02/2025,INV/2025/01596,cars,MASTERCARD,3519637.53,pedro
27/02/2026,INV/2026/02500,cars,PT50123456789,433940.09,joao
27/03/2023,INV/2023/01632,educacao,MASTERCARD,156.95,joao
27/03/2023,INV/2023/00361,tecnologia,PT50123456789,1889.79,maria
27/03/2023,INV/2023/04445,casa,VISA,2869.49,pedro
27/03/2024,INV/2024/04798,tecnologia,PT50444555666,5535.26,sofia
27/03/2024,INV/2024/01529,cars,4553363636,195612.92,sofia
27/03/2024,INV/2024/03439,alimentacao,PT50444555666,127.02,goncalo
27/03/2025,INV/2025/01667,educacao,PAYPAL,2176.8,miguel
27/03/2025,INV/2025/00961,tecnologia,PT50123456789,488.67,rita
27/03/2025,INV/2025/02596,casa,MASTERCARD,8275.52,maria
27/03/2026,INV/2026/02721,viagens,PT50444555666,6382.17,maria
27/03/2026,INV/2026/02659,viagens,PT50123456789,4595.33,pedro
27/03/2026,INV/2026/04393,tecnologia,PT50444555666,1645.35,miguel
27/03/2026,INV/2026/02365,alimentacao,PT50444555666,49.23,joao
27/04/2023,INV/2023/00124,tecnologia,4553363636,2206.44,maria
27/04/2023,INV/2023/01713,casa,VISA,4360.81,ana
27/04/2023,INV/2023/01606,cars,MBWAY,471407.89,miguel
27/04/2023,INV/2023/02387,alimentacao,PT50123456789,41.04,joao
27/04/2023,INV/2023/04911,lazer,4553363636,199.7,sofia
27/04/2024,INV/2024/03673,casa,4553363636,4920.46,pedro
27/04/2024,INV/2024/03745,tecnologia,MBWAY,5646.98,sofia
27/04/2024,INV/2024/00973,saude,PT50987654321,1429.81,rita
27/04/2025,INV/2025/04833,educacao,MBWAY,2221.5,miguel
27/04/2025,INV/2025/02982,casa,VISA,3353.07,miguel
27/04/2025,INV/2025/00593,tecnologia,MBWAY,3747.93,maria
27/04/2025,INV/2025/00852,educacao,MASTERCARD,1109.41,rita
27/04/2026,INV/2026/03402,alimentacao,PT50987654321,40.7,sofia
27/04/2026,INV/2026/02869,tecnologia,PAYPAL,5942.4,rita
27/04/2026,INV/2026/01003,tecnologia,PT50987654321,994.92,miguel
27/04/2026,INV/2026/01807,casa,4553363636,2946.94,rita
27/04/2026,INV/2026/01595,tecnologia,PT50444555666,4687.45,rita
27/04/2026,INV/2026/03498,viagens,PT50444555666,7871.17,miguel
27/05/2023,INV/2023/00203,casa,MBWAY,3656.77,ana
27/05/2023,INV/2023/03899,alimentacao,PAYPAL,63.3,rita
27/05/2023,INV/2023/04241,educacao,PT50987654321,399.44,joao
27/05/2024,INV/2024/04599,cars,PT50987654321,44855.34,joao
27/05/2025,INV/2025/04610,viagens,4553363636,2592.39,joao
27/05/2025,INV/2025/02589,viagens,PT50123456789,4422.09,pedro
27/05/2025,INV/2025/02484,viagens,PT50123456789,4689.75,goncalo
27/05/2025,INV/2025/02569,alimentacao,PT50444555666,204.9,maria
27/05/2025,INV/2025/04074,cars,PT50123456789,210544.61,pedro
27/05/2026,INV/2026/03895,saude,VISA,1256.11,pedro
27/05/2026,INV/2026/00550,educacao,4553363636,1455.68,ana
27/05/2026,INV/2026/01733,lazer,PAYPAL,146.42,rita
27/05/2026,INV/2026/04910,tecnologia,MBWAY,143.04,sofia
27/05/2026,INV/2026/03149,saude,4553363636,1763.35,miguel
27/06/2023,INV/2023/03039,viagens,PAYPAL,7956.89,ana
27/06/2023,INV/2023/03968,alimentacao,PT50987654321,180.17,maria
27/06/2023,INV/2023/02271,saude,VISA,1808.87,maria
27/06/2024,INV/2024/03649,lazer,PT50987654321,324.05,sofia
27/06/2024,INV/2024/03343,viagens,PT50444555666,7706.25,rita
27/06/2024,INV/2024/03090,educacao,MASTERCARD,905.88,ana
27/06/2024,INV/2024/01019,alimentacao,PT50123456789,131.15,ana
27/06/2024,INV/2024/03374,casa,PT50987654321,8380.79,pedro
27/06/2024,INV/2024/01861,alimentacao,MBWAY,246.62,ana
27/06/2025,INV/2025/02553,viagens,PAYPAL,4279.28,pedro
27/06/2025,INV/2025/00003,viagens,PT50444555666,6300.89,ana
27/06/2025,INV/2025/00357,casa,PT50123456789,7547.9,miguel
27/06/2026,INV/2026/00677,saude,PT50987654321,402.38,joao
27/07/2023,INV/2023/02018,casa,MASTERCARD,5869.01,goncalo
27/07/2023,INV/2023/00436,lazer,PAYPAL,506.47,goncalo
27/07/2025,INV/2025/00002,casa,PT50444555666,869.35,sofia
27/07/2025,INV/2025/00292,lazer,PT50123456789,359.45,pedro
27/07/2025,INV/2025/01695,tecnologia,PAYPAL,5761.88,joao
27/07/2025,INV/2025/00447,lazer,PAYPAL,870.44,sofia
27/07/2026,INV/2026/00548,tecnologia,4553363636,4044.09,ana
27/07/2026,INV/2026/04327,alimentacao,MBWAY,100.25,goncalo
27/07/2026,INV/2026/00046,casa,4553363636,6014.82,pedro
27/08/2023,INV/2023/04888,casa,PT50444555666,4408.69,maria
27/08/2023,INV/2023/02109,tecnologia,MASTERCARD,3044.51,ana
27/08/2023,INV/2023/02900,tecnologia,PAYPAL,479.09,sofia
27/08/2024,INV/2024/02605,tecnologia,PAYPAL,4489.08,joao
27/08/2024,INV/2024/01324,alimentacao,VISA,131.82,maria
27/08/2024,INV/2024/03365,casa,PT50123456789,941.77,ana
27/08/2025,INV/2025/04281,cars,PT50987654321,454146.16,miguel
27/08/2026,INV/2026/00293,tecnologia,MBWAY,4546.8,ana
27/08/2026,INV/2026/02723,tecnologia,MASTERCARD,2707.46,goncalo
27/08/2026,INV/2026/02921,educacao,MBWAY,1716.04,joao
27/09/2023,INV/2023/00481,viagens,MASTERCARD,7721.36,miguel
27/09/2023,INV/2023/02557,lazer,PT50987654321,463.29,pedro
27/09/2023,INV/2023/03251,casa,4553363636,4951.3,pedro
27/09/2023,INV/2023/01782,saude,MBWAY,168.83,ana
27/09/2023,INV/2023/00780,tecnologia,PT50987654321,3307.21,rita
27/09/2024,INV/2024/00803,tecnologia,VISA,5492.9,pedro
27/09/2024,INV/2024/02257,saude,PAYPAL,812.97,goncalo
27/09/2024,INV/2024/04594,alimentacao,PT50444555666,247.14,maria
27/09/2024,INV/2024/03609,educacao,MBWAY,1715.69,sofia
27/09/2024,INV/2024/00054,tecnologia,4553363636,3236.71,joao
27/09/2024,INV/2024/02944,educacao,MBWAY,2166.33,miguel
27/09/2024,INV/2024/00470,alimentacao,MASTERCARD,273.67,miguel
27/09/2025,INV/2025/02718,alimentacao,PAYPAL,67.98,rita
27/09/2025,INV/2025/01655,viagens,PT50987654321,2023.24,pedro
27/09/2025,INV/2025/03255,educacao,PAYPAL,1653.96,joao
27/09/2025,INV/2025/02447,lazer,MASTERCARD,416.61,rita
27/09/2026,INV/2026/01020,cars,VISA,38092.72,pedro
27/09/2026,INV/2026/02415,educacao,4553363636,261.85,sofia
27/09/2026,INV/2026/00446,cars,VISA,6005.95,goncalo
27/10/2023,INV/2023/00369,saude,MBWAY,376.42,pedro
27/10/2024,INV/2024/00245,casa,MBWAY,3230.9,ana
27/10/2024,INV/2024/03224,tecnologia,VISA,2773.17,rita
27/10/2024,INV/2024/04587,educacao,PT50444555666,970.92,maria
27/10/2024,INV/2024/01617,lazer,PT50444555666,902.41,maria
27/10/2024,INV/2024/02276,viagens,PT50123456789,7449.62,miguel
27/10/2024,INV/2024/01509,lazer,PAYPAL,603.04,goncalo
27/10/2025,INV/2025/02469,alimentacao,PT50987654321,226.97,sofia
27/10/2025,INV/2025/03738,saude,PT50987654321,1529.37,goncalo
27/10/2025,INV/2025/03179,tecnologia,MBWAY,1966.3,maria
27/10/2025,INV/2025/00493,cars,PT50444555666,105846.72,sofia
27/10/2025,INV/2025/02008,tecnologia,4553363636,233.28,miguel
27/10/2025,INV/2025/02022,alimentacao,PAYPAL,252.2,ana
27/10/2026,INV/2026/00129,alimentacao,MASTERCARD,162.99,sofia
27/10/2026,INV/2026/00694,casa,PT50444555666,6413.34,goncalo
27/10/2026,INV/2026/04985,alimentacao,PT50987654321,271.85,goncalo
27/10/2026,INV/2026/04794,alimentacao,PT50987654321,262.41,maria
27/10/2026,INV/2026/04838,casa,PT50444555666,5593.12,miguel
27/11/2023,INV/2023/01343,alimentacao,MASTERCARD,227.26,ana
27/11/2023,INV/2023/01476,educacao,MASTERCARD,1940.11,miguel
27/11/2024,INV/2024/01120,saude,MASTERCARD,166.33,sofia
27/11/2024,INV/2024/00766,cars,PT50987654321,261983.82,pedro
27/11/2024,INV/2024/03497,tecnologia,PAYPAL,996.6,joao
27/11/2024,INV/2024/04555,saude,PT50444555666,1041.55,rita
27/11/2025,INV/2025/04575,lazer,PT50987654321,690.46,goncalo
27/11/2025,INV/2025/01795,cars,PT50987654321,406076.96,joao
27/11/2025,INV/2025/04068,casa,PT50444555666,3185.99,joao
27/11/2026,INV/2026/00557,cars,MASTERCARD,264772.09,joao
27/12/2023,INV/2023/01873,viagens,PAYPAL,7719.24,ana
27/12/2023,INV/2023/01536,lazer,PAYPAL,992.77,ana
27/12/2023,INV/2023/04512,educacao,PT50444555666,1639.94,goncalo
27/12/2023,INV/2023/02694,casa,VISA,1796.98,joao
27/12/2024,INV/2024/04484,casa,MASTERCARD,425.59,ana
27/12/2024,INV/2024/00261,cars,PAYPAL,220086.24,joao
27/12/2024,INV/2024/04600,saude,MBWAY,1646.95,miguel
27/12/2024,INV/2024/00744,casa,MBWAY,4644.59,miguel
27/12/2025,INV/2025/04905,saude,MASTERCARD,1734.39,joao
27/12/2025,INV/2025/00197,educacao,4553363636,1528.73,joao
27/12/2026,INV/2026/04436,educacao,VISA,2166.68,ana
27/12/2026,INV/2026/01390,lazer,PT50987654321,810.19,pedro
27/12/2026,INV/2026/02317,educacao,PT50444555666,973.53,rita
27/12/2026,INV/2026/03036,cars,MASTERCARD,199822.21,miguel
27/12/2026,INV/2026/00045,lazer,PT50987654321,667.8,sofia
28/01/2023,INV/2023/01643,educacao,PT50987654321,2111.41,sofia
28/01/2023,INV/2023/01878,educacao,PT50123456789,1101.28,sofia
28/01/2024,INV/2024/02691,educacao,MBWAY,1751.63,rita
28/01/2024,INV/2024/02533,alimentacao,PT50987654321,126.09,maria
28/01/2025,INV/2025/04729,viagens,PT50444555666,2218.33,sofia
28/01/2025,INV/2025/04569,lazer,PT50123456789,871.26,sofia
28/01/2026,INV/2026/03212,alimentacao,MASTERCARD,259.84,pedro
28/01/2026,INV/2026/02402,tecnologia,MBWAY,3941.38,rita
28/01/2026,INV/2026/02472,viagens,MASTERCARD,7090.94,rita
28/01/2026,INV/2026/04975,tecnologia,MBWAY,4794.54,maria
28/01/2026,INV/2026/00204,educacao,PT50444555666,2061.51,pedro
28/01/2026,INV/2026/04394,alimentacao,PAYPAL,184.03,ana
28/02/2023,INV/2023/01575,saude,4553363636,1761.17,ana
28/02/2023,INV/2023/01714,casa,MBWAY,6791.13,pedro
28/02/2024,INV/2024/03858,lazer,PT50123456789,314.62,joao
28/02/2024,INV/2024/03025,educacao,4553363636,2039.67,maria
